-6.940542648194382158e-01 -7.700889464476624591e-01 -7.853737209380029505e-01 -7.472118608196886003e-01 -6.378978784007438563e-01 -4.149153078696354302e-01 -4.232107796265999894e-02 3.947500065521224455e-01 7.148052644705331637e-01 8.735800125710521113e-01 9.363330881237245107e-01 9.584973648577354011e-01 9.654071791727026897e-01 9.660988917316839508e-01 9.630390066864263909e-01 9.564080649685104962e-01 9.460206978482037510e-01 9.324203901941182648e-01 9.174033528848193342e-01 9.037961180424943786e-01 8.946870639967875460e-01 8.923816252693268503e-01 8.975109851184822629e-01 9.087874672477649352e-01 9.235479223094120727e-01 9.387574345395593989e-01 9.519567351173398029e-01 9.618505786682336467e-01 9.683557433795805247e-01 9.721337839051563678e-01 9.740519219466051704e-01 9.748468186807325297e-01 9.750182867004210108e-01 9.748582699513761440e-01 9.745198534532815149e-01 9.740769614148108158e-01 9.735622138468271736e-01 9.729856021137613942e-01 9.723369299285034018e-01 9.715648292030192312e-01 9.704964936967548361e-01 9.685803614667853889e-01 9.641006561145164522e-01 9.518986388268838583e-01 9.173571111700700165e-01 8.238803136529728732e-01 6.043081012889044423e-01 2.198389408663647682e-01 -2.130536356932165865e-01 -5.242744959702153595e-01
-1.308295639589369119e-01 -2.661342610259275210e-01 -2.960571740957881892e-01 -2.227600935073220101e-01 -4.330858010898683275e-02 2.232495604276645840e-01 5.084241596518289663e-01 7.329309099584976339e-01 8.660192196112244112e-01 9.290522185414314960e-01 9.546369246929857777e-01 9.632923739927219398e-01 9.636731412949127717e-01 9.576423810526096814e-01 9.435886531417121414e-01 9.185800403555409721e-01 8.807082428269364938e-01 8.317187421479408371e-01 7.783179054773969874e-01 7.305409893967189650e-01 6.987257155754609261e-01 6.902526766665076918e-01 7.070821623240951537e-01 7.451394289078784317e-01 7.957717765706069368e-01 8.486322626900509869e-01 8.947740865022159040e-01 9.291854300770876485e-01 9.515164828289610632e-01 9.643147764404439437e-01 9.708520850356744392e-01 9.738071888951042032e-01 9.749131144693758966e-01 9.751291817815073149e-01 9.749309564575149301e-01 9.745360693101883243e-01 9.740380972090284528e-01 9.734737863732156882e-01 9.728505752638610948e-01 9.721473537992925129e-01 9.712806919500946989e-01 9.699901282374063793e-01 9.675052730405033774e-01 9.616476288098962932e-01 9.466359006807032461e-01 9.086785632548336489e-01 8.209724545137438989e-01 6.505535435789298049e-01 3.933557040949370309e-01 1.050868848249814774e-01
5.266467610396080579e-01 4.461696777009376835e-01 4.266223834357622535e-01 4.736132738883068183e-01 5.734631237495108058e-01 6.961019335330026481e-01 8.072056392591525631e-01 8.862022269268264862e-01 9.318543812362718448e-01 9.539495560192745582e-01 9.623908962552418789e-01 9.622237284975515559e-01 9.531427816800420727e-01 9.297553940792172567e-01 8.822067736212920730e-01 7.995120278305527517e-01 6.773375919416519952e-01 5.266831224173298409e-01 3.737776013858252755e-01 2.471566444338718360e-01 1.678952031311117254e-01 1.471424337596564380e-01 1.872397185116992102e-01 2.825942212642530427e-01 4.187660435487107202e-01 5.724180424141147583e-01 7.154778499820643178e-01 8.262167065949841405e-01 8.988597770306002710e-01 9.400926839949077518e-01 9.607770651339965218e-01 9.700928080660802255e-01 9.738395613978896304e-01 9.750822145610256175e-01 9.752592214521760283e-01 9.749927752008514803e-01 9.745369266656491725e-01 9.739906438029772850e-01 9.733885708067404607e-01 9.727328565123404269e-01 9.719906291038719059e-01 9.710512834976405827e-01 9.695999322578865431e-01 9.667991869894810852e-01 9.605816314464558081e-01 9.463658083428688750e-01 9.156471031659196846e-01 8.570174282834375212e-01 7.635403007534106168e-01 6.440521509730445793e-01
8.310473054112984537e-01 8.048524062120303579e-01 7.984369203037899876e-01 8.141331523738893905e-01 8.464013077260057472e-01 8.846345626104115123e-01 9.185733098171722233e-01 9.428137821109676686e-01 9.570742001085704720e-01 9.633557493418030138e-01 9.625926426245153822e-01 9.518445573721636688e-01 9.211369442777186389e-01 8.499541914046158109e-01 7.090428213701640558e-01 4.790779870960115150e-01 1.826299536145160052e-01 -1.105485091327835095e-01 -3.329419349599537781e-01 -4.703568002528937808e-01 -5.396362796332176970e-01 -5.561001503554952041e-01 -5.241499763976732451e-01 -4.366947625388822307e-01 -2.772197692414551384e-01 -3.446362949735572168e-02 2.627278004464368433e-01 5.425325846044911637e-01 7.484862709952754267e-01 8.709069206061609281e-01 9.323314858085730572e-01 9.594803194166918736e-01 9.703359977532143299e-01 9.742301511649550383e-01 9.753443474400376179e-01 9.753922115753589361e-01 9.750365216954172132e-01 9.745237417351542142e-01 9.739422689137428035e-01 9.733195764485513823e-01 9.726520563791654084e-01 9.718998413290382832e-01 9.709457179039618913e-01 9.694923497391955136e-01 9.668537033997839369e-01 9.616222851854715481e-01 9.513745609621719890e-01 9.330101315173918719e-01 9.045386329278132242e-01 8.679824037180781104e-01
9.297150103421860656e-01 9.225410616139325670e-01 9.208777641446774798e-01 9.253698301263120207e-01 9.344820010767611596e-01 9.453291201100531005e-01 9.551247978231992564e-01 9.621984207186604632e-01 9.658014331085116311e-01 9.647248094553677600e-01 9.546088877016487562e-01 9.227686498384630731e-01 8.392720652848010277e-01 6.517635376767173527e-01 3.189881152790309260e-01 -9.825917125325646373e-02 -4.467734013543478988e-01 -6.646626869109830693e-01 -7.841787983019470332e-01 -8.455112343810107234e-01 -8.735202866946812916e-01 -8.798978597516000644e-01 -8.674326747697890250e-01 -8.314191575393692357e-01 -7.577165315326819250e-01 -6.188077366112063604e-01 -3.749255801117791220e-01 -7.970253976421823663e-03 3.946972309245609378e-01 6.948186716949380504e-01 8.591138898480354946e-01 9.324228808049874750e-01 9.612352856433339365e-01 9.715691825745148558e-01 9.748740944544412868e-01 9.756352734644185842e-01 9.755016369824618394e-01 9.750565850147944191e-01 9.745015035112620794e-01 9.739039276138932166e-01 9.732824162480528951e-01 9.726299873229492521e-01 9.719090111672660237e-01 9.710225708869618666e-01 9.697577303000420867e-01 9.677064782643719498e-01 9.642188246716253408e-01 9.585308687360737379e-01 9.502265496204826967e-01 9.399326818492802493e-01
9.590036081460520112e-01 9.571593238768811851e-01 9.568456718808563410e-01 9.582233244549418494e-01 9.608936502123383017e-01 9.640867807758750629e-01 9.669575403447966400e-01 9.686502016376664637e-01 9.677020997709946393e-01 9.600513959517238405e-01 9.337524570878028563e-01 8.567642511362143498e-01 6.602160890061357090e-01 2.695296223815451531e-01 -2.285208092476867792e-01 -6.030203509518055061e-01 -8.055220965511975528e-01 -9.026051553651720516e-01 -9.482540166758040012e-01 -9.696740179872045395e-01 -9.789603798827477554e-01 -9.809983522562384373e-01 -9.768965043002729720e-01 -9.648107048432499333e-01 -9.387454603365936734e-01 -8.846524353918857608e-01 -7.721709528683933232e-01 -5.452409825556205902e-01 -1.488787191009441069e-01 3.362129325803945301e-01 6.933123969107843898e-01 8.701773234361415144e-01 9.403926289234785241e-01 9.652280683811007567e-01 9.732943239106444100e-01 9.755563638390276626e-01 9.758785517103714113e-01 9.755672525324365907e-01 9.750539963450520764e-01 9.744795060100152062e-01 9.738886804663243746e-01 9.732926792528787674e-01 9.726849542897705314e-01 9.720386490687026315e-01 9.712936000294501993e-01 9.703394588063424253e-01 9.690121300041057983e-01 9.671372626281096174e-01 9.646495076092475029e-01 9.617537952387333888e-01
9.679459617650233438e-01 9.675330740276533170e-01 9.675967093006140329e-01 9.681725980506767915e-01 9.691418397433966270e-01 9.702409910338454235e-01 9.710193001643647737e-01 9.704882260314987574e-01 9.658119135851854775e-01 9.482313205850129156e-01 8.916654581601161089e-01 7.285122522921478883e-01 3.474328833479138900e-01 -2.118398961299252092e-01 -6.401689384544339001e-01 -8.534475152450632374e-01 -9.443140839875898696e-01 -9.822167120416264163e-01 -9.984891346257169786e-01 -1.005655856150494243e+00 -1.008621737201803814e+00 -1.009225776617960424e+00 -1.007876477565244233e+00 -1.003917124814296180e+00 -9.951105549432943675e-01 -9.757608015062673168e-01 -9.317227042370073153e-01 -8.288439024426604851e-01 -5.959626310338478339e-01 -1.529947207949981514e-01 3.876535300544211582e-01 7.439232111314444396e-01 8.976352096829548488e-01 9.521514428644504147e-01 9.697344743130970057e-01 9.749078088132507869e-01 9.760921264960250587e-01 9.760279334064400070e-01 9.755853813729084001e-01 9.750375545230044461e-01 9.744700171101479125e-01 9.739094606142854049e-01 9.733626330804313609e-01 9.728262894868787702e-01 9.722873011503934126e-01 9.717202939796858452e-01 9.710891486760991897e-01 9.703604887460819395e-01 9.695338875403989309e-01 9.686783874901644387e-01
9.711001393811163895e-01 9.710861116683469074e-01 9.712692333632385600e-01 9.716507778804790441e-01 9.721679025232746740e-01 9.726364228529084111e-01 9.725398264581331942e-01 9.702738389854207446e-01 9.606216531586782015e-01 9.268144535306844789e-01 8.187824836774924009e-01 5.200262117986049759e-01 -5.028082445271332690e-02 -5.802014860577180411e-01 -8.476408375359762992e-01 -9.530203897546585257e-01 -9.922883366539250183e-01 -1.007222786249428070e+00 -1.013178624621680513e+00 -1.015643111157251699e+00 -1.016602742530308578e+00 -1.016761258739365514e+00 -1.016272889628634379e+00 -1.014902055973112560e+00 -1.011811392253012531e+00 -1.004739753115463152e+00 -9.876094792244038967e-01 -9.438933923888067623e-01 -8.302036388712464854e-01 -5.521264553897676786e-01 -2.455141736592526477e-02 5.270967212331566509e-01 8.197268145919952564e-01 9.281749127112364217e-01 9.630315932096416010e-01 9.733713814902219541e-01 9.760504085437073929e-01 9.764065880146662879e-01 9.760799284710873769e-01 9.755679203438787361e-01 9.750211166258273554e-01 9.744857595744549350e-01 9.739767431487202920e-01 9.734989838713126176e-01 9.730531370828109372e-01 9.726369246881165775e-01 9.722464766681789827e-01 9.718802905886516630e-01 9.715466413749356267e-01 9.712715072721503917e-01
9.725743612204067468e-01 9.726876928953719359e-01 9.729208787445070561e-01 9.732618151927863170e-01 9.736436759533390051e-01 9.738367242317534922e-01 9.730708304964181821e-01 9.687305274026977164e-01 9.519607177819704447e-01 8.937686292637138097e-01 7.098555353551496694e-01 2.452063265300552797e-01 -3.977583915162740680e-01 -7.859928345117573878e-01 -9.382949458888992789e-01 -9.907963174449146981e-01 -1.008692402263471122e+00 -1.015012989145464450e+00 -1.017369136658537121e+00 -1.018282531744122865e+00 -1.018608018968107043e+00 -1.018632304234760699e+00 -1.018417525743243290e+00 -1.017875298285787711e+00 -1.016676476516664707e+00 -1.013882346577259730e+00 -1.006805663323822264e+00 -9.875651458018236406e-01 -9.330065413160103516e-01 -7.796123260202830751e-01 -3.991422394080347824e-01 2.262237936941829952e-01 6.956333032881097944e-01 8.889793257730449483e-01 9.519590256470079614e-01 9.706205828637248789e-01 9.756620770517602237e-01 9.766719016091686134e-01 9.765221209216622400e-01 9.760601122588035139e-01 9.755346885526936518e-01 9.750195048402534592e-01 9.745374846803245283e-01 9.740970963639603575e-01 9.737027795787649431e-01 9.733579193564697585e-01 9.730659862397056381e-01 9.728317312512664294e-01 9.726628858788114451e-01 9.725716542220624872e-01
9.735125683066997437e-01 9.736793067335730578e-01 9.739414757439117665e-01 9.742777725244722298e-01 9.745984958191643566e-01 9.745809049434284166e-01 9.730889365562412907e-01 9.661429619179408013e-01 9.399915443446911212e-01 8.494163972856219047e-01 5.705176888047687189e-01 -4.219048080436973991e-02 -6.261928310910516160e-01 -8.882988359267571798e-01 -9.772375173241327762e-01 -1.005421367404531141e+00 -1.014419083466641780e+00 -1.017415188478857369e+00 -1.018474904693096761e+00 -1.018865228680068347e+00 -1.018990234482084700e+00 -1.018978082426267084e+00 -1.018856268452697389e+00 -1.018589248344166975e+00 -1.018037443571718770e+00 -1.016780185362364364e+00 -1.013541131783078475e+00 -1.004345205610187364e+00 -9.766510570271773606e-01 -8.918644143856319095e-01 -6.469778820547548159e-01 -9.711638199062173904e-02 5.256958627618126823e-01 8.320987351426099021e-01 9.357036272116974196e-01 9.664417426771421127e-01 9.748679158247496312e-01 9.768016331902372729e-01 9.768990498035539094e-01 9.765043724056902130e-01 9.760030475460137467e-01 9.755057664412393192e-01 9.750452315116426849e-01 9.746324819750611379e-01 9.742729334142612441e-01 9.739709086915891989e-01 9.737309493206465216e-01 9.735583175695899927e-01 9.734593224039101989e-01 9.734414093586518657e-01
9.742332108705309412e-01 9.744305941577373620e-01 9.747130744586252060e-01 9.750507079992571935e-01 9.753240975533860047e-01 9.750965769837319774e-01 9.728002551809810106e-01 9.628511062496318829e-01 9.257341995392636136e-01 7.977402653764852358e-01 4.193312725676426322e-01 -2.782213837375203669e-01 -7.581381993436304700e-01 -9.383785201471851467e-01 -9.945070358428008683e-01 -1.011327699213776521e+00 -1.016455311051242427e+00 -1.018101510575389224e+00 -1.018673488216511380e+00 -1.018884160905504377e+00 -1.018948623628094019e+00 -1.018931480783757726e+00 -1.018846467020481317e+00 -1.018677862202657769e+00 -1.018360225213430725e+00 -1.017685320426782392e+00 -1.015986194607934268e+00 -1.011076041676331361e+00 -9.956826559872432592e-01 -9.458355042529708046e-01 -7.883208165050831218e-01 -3.621070537297210179e-01 3.275361781315951903e-01 7.591543806642577774e-01 9.144589906224511733e-01 9.608856222623881616e-01 9.736793153012749391e-01 9.767925408794846387e-01 9.772031586442968543e-01 9.768926999031181113e-01 9.764190877267711066e-01 9.759390204654589951e-01 9.754970236803058858e-01 9.751068171861739797e-01 9.747741344796088114e-01 9.745030634575072570e-01 9.742977584677184888e-01 9.741628588185579085e-01 9.741035232270905952e-01 9.741252392133912252e-01
9.748260112062013816e-01 9.750446664324355917e-01 9.753421208182644353e-01 9.756802512789098936e-01 9.759092436765317569e-01 9.754762077053045211e-01 9.723730226044612346e-01 9.593726723981246263e-01 9.110713010983052529e-01 7.456742523954116297e-01 2.792643395725678546e-01 -4.385304957224255284e-01 -8.306272697695014084e-01 -9.632781298722564722e-01 -1.002476756343252173e+00 -1.013804188038934795e+00 -1.017164105699177812e+00 -1.018233295709201736e+00 -1.018615153786984751e+00 -1.018765732090693765e+00 -1.018816415570309442e+00 -1.018804820318148341e+00 -1.018738887589205833e+00 -1.018610749209486244e+00 -1.018385651344402287e+00 -1.017947488503257780e+00 -1.016906405015013837e+00 -1.013927897769667519e+00 -1.004389726045703535e+00 -9.723396624705560320e-01 -8.652311588093524186e-01 -5.416399906307381995e-01 1.296575245897721995e-01 6.768331007779666564e-01 8.898802844245425892e-01 9.543943037595471468e-01 9.722102114539147300e-01 9.766684021828851980e-01 9.774344536805587014e-01 9.772196658509940681e-01 9.767768896496562547e-01 9.763142163502962489e-01 9.758892623602521965e-01 9.755186693325254010e-01 9.752084216186612808e-01 9.749621687905353218e-01 9.747834370888117661e-01 9.746761366345829680e-01 9.746445682396860377e-01 9.746931940434085950e-01
